subject,run,hemi,mode_k,beta,p,metric
sub-EN057,16,L,79,-0.0469667778130369,0.4011493096140398,mean
sub-EN057,16,L,80,-0.0259207566999812,0.6579532645801449,mean
sub-EN057,16,L,81,-0.07628124715967,0.6459924624453413,mean
sub-EN057,16,L,82,-0.105712408359869,0.7126397520021227,mean
sub-EN057,16,L,83,-0.084535749074074,0.7393119894716382,mean
sub-EN057,16,L,84,-0.072821110597179,0.6573539249268209,mean
sub-EN057,16,L,85,-0.0326327368283042,0.337977743209054,mean
sub-EN057,16,L,86,-0.1120672290996983,0.6685672101339806,mean
sub-EN057,16,L,87,0.0101663486823538,0.3773522722849027,mean
sub-EN057,16,L,88,-0.1571442699765786,0.599749564739436,mean
sub-EN057,16,L,89,-0.0252636190300471,0.4960286171082377,mean
sub-EN057,16,L,90,-0.0867679495302188,0.0553734500066544,mean
sub-EN057,16,L,91,0.0009650489479763,0.9631667735496788,mean
sub-EN057,16,L,92,-0.0608929230931764,0.6456133968141512,mean
sub-EN057,16,L,93,-0.1212455607446811,0.6121082609328945,mean
sub-EN057,16,L,94,-0.0108124708047953,0.7803991663725566,mean
sub-EN057,16,L,95,-0.001461030590374,0.9542442962811106,mean
sub-EN057,16,L,96,-0.0728256132984503,0.6855965978033456,mean
sub-EN057,16,L,97,-0.1333474534972351,0.6355194695475233,mean
sub-EN057,16,L,98,-0.0540134409004737,0.6369466575565996,mean
sub-EN057,16,L,99,-0.0241085123740743,0.1565844517493544,mean
sub-EN057,16,L,100,-0.0463704660462599,0.2191410476437796,mean
sub-EN057,16,L,101,-0.1920625171445192,0.7001057153953509,mean
sub-EN057,16,L,102,-0.0798358186423022,0.6081335602068121,mean
sub-EN057,16,L,103,-0.0949000880092864,0.0793365965543373,mean
sub-EN057,16,L,104,-0.0443362519924252,0.1298175033682926,mean
sub-EN057,16,L,105,-0.1981589013387767,0.6726804229593968,mean
sub-EN057,16,L,106,-0.0286008868184452,0.7354034851096152,mean
sub-EN057,16,L,107,-0.0501328716504141,0.3981517408792335,mean
sub-EN057,16,L,108,-0.0292372293819069,0.7146643138024553,mean
